190,2025-05-27,900219834,F2X S.A.S.,DEFL37000945,12900.00,0.00,12900.00,2025-05-27 F2X SAS.xml,2026-01-10 12:23:01.894536
191,2025-05-27,900319753,PRICESMART COLOMBIA S.A.S.,FECO4917122,570853.00,89447.00,660301.00,2025-05-27 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:01.909301
192,2025-06-04,900276962,D1 S A S,G1Q661200,81503.02,5236.98,86740.00,2025-06-04 D1 S A S.xml,2026-01-10 12:23:01.922113
193,2025-06-04,900219834,F2X S.A.S.,DEFL38296780,12900.00,0.00,12900.00,2025-06-04 F2X SAS.xml,2026-01-10 12:23:01.935192
194,2025-06-04,901331844,IKSO SAS,F50218005,227621.86,43248.14,270870.00,2025-06-04 IKSO SAS.xml,2026-01-10 12:23:01.949381
195,2025-06-04,900319753,PRICESMART COLOMBIA S.A.S.,FECO5095249,216124.00,34475.00,250599.00,2025-06-04 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:01.964134
196,2025-06-05,901244293,AGROFERTIL COLOMBIA S.A.S.,FE81743,104800.00,5795.00,110595.00,2025-06-05 AGROFERTIL COLOMBIA SAS.xml,2026-01-10 12:23:01.97764
197,2025-06-07,901321683,VELOCITY FULLCOMMERCE S.A.S,FEMC177444,244860.00,0.00,244860.00,2025-06-07 VELOCITY FULLCOMMERCE SAS.xml,2026-01-10 12:23:01.990743
198,2025-06-11,900276962,D1 S A S,G6R9130997,88609.49,10400.52,99010.01,2025-06-11 D1 S A S.xml,2026-01-10 12:23:02.00399
199,2025-06-11,900219834,F2X S.A.S.,DEFL39456801,12900.00,0.00,12900.00,2025-06-11 F2X SAS.xml,2026-01-10 12:23:02.017419
200,2025-06-11,811012427,FERRETERIA LOS FIERROS,A3004BR,0.00,14978.00,0.00,2025-06-11 FERRETERIA LOS FIERROS.xml,2026-01-10 12:23:02.031996
201,2025-06-14,900276962,D1 S A S,G5R368652,17680.67,3359.33,21040.00,2025-06-14 D1 S A S.xml,2026-01-10 12:23:02.045071
202,2025-06-17,890937010,CASA FERRETERA S.A.S,EMJ30862,7952.00,398.00,8350.00,2025-06-17 CASA FERRETERA SAS.xml,2026-01-10 12:23:02.057741
203,2025-06-17,900338277,CDA LOS CRISTALES S.A.S.,FE27222,269325.00,40475.13,309800.13,2025-06-17 CDA LOS CRISTALES SAS.xml,2026-01-10 12:23:02.070869
204,2025-06-17,900219834,F2X S.A.S.,DEFL40454385,12900.00,0.00,12900.00,2025-06-17 F2X SAS.xml,2026-01-10 12:23:02.084073
205,2025-06-17,900319753,PRICESMART COLOMBIA S.A.S.,FECO5367243,150381.00,7519.00,157900.00,2025-06-17 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:02.096951
206,2025-06-20,900036188,PLANTAS DEL TAMBO S.A.S.,FE35094,391320.00,0.00,391320.00,2025-06-20 PLANTAS DEL TAMBO SAS.xml,2026-01-10 12:23:02.11053
207,2025-06-24,900276962,D1 S A S,G5R457114,283422.27,20933.72,368729.99,2025-06-24 D1 S A S.xml,2026-01-10 12:23:02.124455
208,2025-06-24,900219834,F2X S.A.S.,DEFL41714503,12900.00,0.00,12900.00,2025-06-24 F2X SAS.xml,2026-01-10 12:23:02.138851
209,2025-06-26,901439456,MATERIALES MAESTRO COLOMBIA SAS,FE14309,267907.92,22592.50,290500.42,2025-06-26 MATERIALES MAESTRO COLOMBIA SAS.xml,2026-01-10 12:23:02.153474
210,2025-07-01,900219834,F2X S.A.S.,DEFL42999657,12900.00,0.00,12900.00,2025-07-01 F2X SAS.xml,2026-01-10 12:23:02.168049
211,2025-07-01,901331844,IKSO SAS,F50826806,166336.13,31603.87,197940.00,2025-07-01 IKSO SAS.xml,2026-01-10 12:23:02.181692
212,2025-07-03,900319753,PRICESMART COLOMBIA S.A.S.,FECO5681987,642719.00,55733.00,698452.00,2025-07-03 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:02.196793
213,2025-07-04,900219834,F2X S.A.S.,FLYP7882511,1386.55,263.45,1650.00,2025-07-04 F2X SAS.xml,2026-01-10 12:23:02.210922
214,2025-07-06,900276962,D1 S A S,G5R371636,140034.12,12215.88,152250.00,2025-07-06 D1 S A S.xml,2026-01-10 12:23:02.224227
215,2025-07-08,900219834,F2X S.A.S.,DEFL44239923,12900.00,0.00,12900.00,2025-07-08 F2X SAS.xml,2026-01-10 12:23:02.237598
216,2025-07-08,900319753,PRICESMART COLOMBIA S.A.S.,FECO5827315,271186.00,48314.00,319500.00,2025-07-08 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:02.251393
217,2025-07-12,900276962,D1 S A S,G9P5157369,65146.89,4549.11,88830.00,2025-07-12 D1 S A S.xml,2026-01-10 12:23:02.264899
218,2025-07-12,900219834,F2X S.A.S.,DEFL44971998,12900.00,0.00,12900.00,2025-07-12 F2X SAS.xml,2026-01-10 12:23:02.277764
219,2025-07-16,901439456,MATERIALES MAESTRO COLOMBIA SAS,FE14491,19747.90,3752.10,23500.00,2025-07-16 MATERIALES MAESTRO COLOMBIA SAS.xml,2026-01-10 12:23:02.289377
220,2025-07-24,900219834,F2X S.A.S.,DEFL46956653,12900.00,0.00,12900.00,2025-07-24 F2X SAS.xml,2026-01-10 12:23:02.302422
221,2025-07-24,900319753,PRICESMART COLOMBIA S.A.S.,FECO6155002,150381.00,7519.00,157900.00,2025-07-24 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:02.315253
222,2025-07-25,900155761,VITELCO DE COLOMBIA S.A.S,1E99224,129040.00,24517.60,153557.60,2025-07-25 VITELCO DE COLOMBIA SAS.xml,2026-01-10 12:23:02.328574
223,2025-07-28,890904478,COOPERATIVA COLANTA,145E81164,41018.00,3282.00,44300.00,2025-07-28 COOPERATIVA COLANTA.xml,2026-01-10 12:23:02.342412
224,2025-07-28,900855084,HMO SERVICIO TECNICO S.A.S,FC1057,203361.00,38638.59,241999.59,2025-07-28 HMO SERVICIO TECNICO SAS.xml,2026-01-10 12:23:02.355377
225,2025-07-30,900036188,PLANTAS DEL TAMBO S.A.S.,FE35871,730320.00,0.00,730320.00,2025-07-30 PLANTAS DEL TAMBO SAS.xml,2026-01-10 12:23:02.370279
226,2025-07-31,900276962,D1 S A S,G5R376605,53096.55,1593.44,54689.99,2025-07-31 D1 S A S.xml,2026-01-10 12:23:02.38335
227,2025-07-31,15428297,TECNIPLANTAS,POST19490,102267.00,0.00,102267.00,2025-07-31 TECNIPLANTAS.xml,2026-01-10 12:23:02.396614
228,2025-08-02,890901672,CRYSTAL S.A.S.,BX02178369,344423.53,65440.47,409864.00,2025-08-02 CRYSTAL SAS.xml,2026-01-10 12:23:02.409844
229,2025-08-02,900219834,F2X S.A.S.,FFLY6813318,3225.00,613.00,4000.00,2025-08-02 F2X SAS.xml,2026-01-10 12:23:02.423201
230,2025-08-04,900219834,F2X S.A.S.,FLYP8095994,1386.55,263.45,1650.00,2025-08-04 F2X SAS.xml,2026-01-10 12:23:02.436153
231,2025-08-06,890901672,CRYSTAL S.A.S.,HI0250879,88060.50,16731.50,104792.00,2025-08-06 CRYSTAL SAS.xml,2026-01-10 12:23:02.450357
232,2025-08-06,900219834,F2X S.A.S.,FFLY6865008,5042.02,957.98,6000.00,2025-08-06 F2X SAS.xml,2026-01-10 12:23:02.46321
233,2025-08-06,900319753,PRICESMART COLOMBIA S.A.S.,FECO6437368,451233.00,51893.00,514301.00,2025-08-06 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:02.477529
234,2025-08-08,900276962,D1 S A S,G5R462842,23815.13,4524.87,28340.00,2025-08-08 D1 S A S.xml,2026-01-10 12:23:02.490232
235,2025-08-11,890904478,COOPERATIVA COLANTA,145E82944,81296.00,6504.00,87800.00,2025-08-11 COOPERATIVA COLANTA.xml,2026-01-10 12:23:02.503748
236,2025-08-19,890904478,COOPERATIVA COLANTA,145E84121,44722.00,3578.00,48300.00,2025-08-19 COOPERATIVA COLANTA.xml,2026-01-10 12:23:02.516986
237,2025-08-20,900943243,SURAMERICA COMERCIAL S.A.S,F3F11205254,21848.74,4151.26,26000.00,2025-08-20 SURAMERICA COMERCIAL SAS.xml,2026-01-10 12:23:02.529936
238,2025-08-22,900276962,D1 S A S,G5R380038,82357.05,7152.94,89509.99,2025-08-22 D1 S A S.xml,2026-01-10 12:23:02.542244
239,2025-08-27,900276962,D1 S A S,G5R464915,119214.92,5565.08,124780.00,2025-08-27 D1 S A S.xml,2026-01-10 12:23:02.556077
240,2025-08-27,900219834,F2X S.A.S.,DEFL53025907,25000.00,0.00,25000.00,2025-08-27 F2X SAS.xml,2026-01-10 12:23:02.569202
241,2025-08-27,901739073,INVERSIONES RAMEJ S.A.S,EPOS170084,101000.00,0.00,101000.00,2025-08-27 INVERSIONES RAMEJ SAS.xml,2026-01-10 12:23:02.582606
242,2025-08-27,900319753,PRICESMART COLOMBIA S.A.S.,FECO6890095,150381.00,7519.00,157900.00,2025-08-27 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:02.59524
243,2025-08-29,900036188,PLANTAS DEL TAMBO S.A.S.,FE36441,332200.00,0.00,332200.00,2025-08-29 PLANTAS DEL TAMBO SAS.xml,2026-01-10 12:23:02.608787
244,2025-09-03,900599105,CAPIRO VIVERO S.A.S,FE26375,20000.00,0.00,20000.00,2025-09-03 CAPIRO VIVERO SAS.xml,2026-01-10 12:23:02.621303
245,2025-09-04,900219834,F2X S.A.S.,FLYP8304198,2563.03,486.97,3050.00,2025-09-04 F2X SAS.xml,2026-01-10 12:23:02.634371
246,2025-09-05,900219834,F2X S.A.S.,DEFL54626255,12900.00,0.00,12900.00,2025-09-05 F2X SAS.xml,2026-01-10 12:23:02.647042
247,2025-09-05,901331844,IKSO SAS,F50133050,194882.36,37027.64,231910.00,2025-09-05 IKSO SAS.xml,2026-01-10 12:23:02.660282
248,2025-09-05,900319753,PRICESMART COLOMBIA S.A.S.,FECO7090255,87195.00,7105.00,94300.00,2025-09-05 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:02.672933
249,2025-09-07,900219834,F2X S.A.S.,DEFL54998555,12900.00,0.00,12900.00,2025-09-07 F2X SAS.xml,2026-01-10 12:23:02.686082
250,2025-09-08,900276962,D1 S A S,G5R382921,19668.40,1624.60,27400.00,2025-09-08 D1 S A S.xml,2026-01-10 12:23:02.699435
251,2025-09-10,900219834,F2X S.A.S.,DEFL55485703,12900.00,0.00,12900.00,2025-09-10 F2X SAS.xml,2026-01-10 12:23:02.712297
252,2025-09-10,900319753,PRICESMART COLOMBIA S.A.S.,FECO7196732,171085.00,14114.00,185199.00,2025-09-10 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:02.72553
253,2025-09-16,860026182,ALLIANZ SEGUROS S A,MED684994,3551163.00,674721.00,4225884.00,2025-09-16 ALLIANZ SEGUROS S A.xml,2026-01-10 12:23:02.738312
254,2025-09-16,890937010,CASA FERRETERA S.A.S,EMJ33143,38824.00,7376.00,46200.00,2025-09-16 CASA FERRETERA SAS.xml,2026-01-10 12:23:02.751944
255,2025-09-16,900219834,F2X S.A.S.,DEFL56526664,12900.00,0.00,12900.00,2025-09-16 F2X SAS.xml,2026-01-10 12:23:02.765182
256,2025-09-16,901739073,INVERSIONES RAMEJ S.A.S,EPOS177448,13947.90,1852.10,15800.00,2025-09-16 INVERSIONES RAMEJ SAS.xml,2026-01-10 12:23:02.77851
257,2025-09-16,900319753,PRICESMART COLOMBIA S.A.S.,FECO7332645,326472.00,45128.00,371600.00,2025-09-16 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:02.792198
258,2025-09-17,900276962,D1 S A S,G5R383986,61823.67,4966.34,66790.01,2025-09-17 D1 S A S.xml,2026-01-10 12:23:02.805296
259,2025-09-22,901739073,INVERSIONES RAMEJ S.A.S,EPOS179407,24000.00,0.00,24000.00,2025-09-22 INVERSIONES RAMEJ SAS.xml,2026-01-10 12:23:02.818565
260,2025-09-23,900219834,F2X S.A.S.,DEFL57797192,12900.00,0.00,12900.00,2025-09-23 F2X SAS.xml,2026-01-10 12:23:02.832597
261,2025-09-23,901648619,PIEDRAS Y PROYECTOS PB S.A.S,FV1946,64000.00,0.00,64000.00,2025-09-23 PIEDRAS Y PROYECTOS PB SAS.xml,2026-01-10 12:23:02.847649
262,2025-09-23,900319753,PRICESMART COLOMBIA S.A.S.,FECO7478187,122941.00,23359.00,146300.00,2025-09-23 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:02.86057
263,2025-09-24,890904478,COOPERATIVA COLANTA,145P2220,9916.00,1884.00,11800.00,2025-09-24 COOPERATIVA COLANTA.xml,2026-01-10 12:23:02.873699
264,2025-09-24,901411011,SUMICAMPO S.A.S,SUMI3685,59804.37,6631.83,66436.20,2025-09-24 SUMICAMPO SAS.xml,2026-01-10 12:23:02.888644
265,2025-10-01,890904478,COOPERATIVA COLANTA,145E89878,45966.00,8734.00,54700.00,2025-10-01 COOPERATIVA COLANTA.xml,2026-01-10 12:23:02.903181
266,2025-10-01,900219834,F2X S.A.S.,DEFL59252302,12900.00,0.00,12900.00,2025-10-01 F2X SAS.xml,2026-01-10 12:23:02.916278
267,2025-10-01,900319753,PRICESMART COLOMBIA S.A.S.,FECO7650785,150381.00,7519.00,157900.00,2025-10-01 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:02.929628
268,2025-10-03,901739073,INVERSIONES RAMEJ S.A.S,EPOS183509,176900.00,0.00,176900.00,2025-10-03 INVERSIONES RAMEJ SAS.xml,2026-01-10 12:23:02.943775
269,2025-10-05,900276962,D1 S A S,G5R386603,52386.56,9953.45,62340.01,2025-10-05 D1 S A S.xml,2026-01-10 12:23:02.957235
270,2025-10-06,900219834,F2X S.A.S.,FLYP8519475,3361.34,638.66,4000.00,2025-10-06 F2X SAS.xml,2026-01-10 12:23:02.970533
271,2025-10-07,900219834,F2X S.A.S.,DEFL60378616,12900.00,0.00,12900.00,2025-10-07 F2X SAS.xml,2026-01-10 12:23:02.984224
272,2025-10-07,900319753,PRICESMART COLOMBIA S.A.S.,FECO7789795,346719.00,11081.00,357800.00,2025-10-07 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:02.998032
273,2025-10-09,900036188,PLANTAS DEL TAMBO S.A.S.,FE37265,561330.00,0.00,561330.00,2025-10-09 PLANTAS DEL TAMBO SAS.xml,2026-01-10 12:23:03.011655
274,2025-10-14,900219834,F2X S.A.S.,FFLY7793422,3781.51,718.49,4500.00,2025-10-14 F2X SAS.xml,2026-01-10 12:23:03.025165
275,2025-10-14,900360542,Plataforma  Digital S.A.S.,C26093,445378.15,84621.85,530000.00,2025-10-14 Plataforma  Digital SAS.xml,2026-01-10 12:23:03.038281
276,2025-10-17,900219834,F2X S.A.S.,DEFL62334584,12900.00,0.00,12900.00,2025-10-17 F2X SAS.xml,2026-01-10 12:23:03.051551
277,2025-10-17,900319753,PRICESMART COLOMBIA S.A.S.,FECO7995043,161040.00,13061.00,174101.00,2025-10-17 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:03.06601
278,2025-10-18,901739073,INVERSIONES RAMEJ S.A.S,EPOS189096,58800.00,0.00,58800.00,2025-10-18 INVERSIONES RAMEJ SAS.xml,2026-01-10 12:23:03.079454
279,2025-10-22,900276962,D1 S A S,G5R472382,58477.67,4752.33,63230.00,2025-10-22 D1 S A S.xml,2026-01-10 12:23:03.092624
280,2025-10-31,800153993,COMUNICACION CELULAR S A  COMCEL S A,PB22985583,10000.00,0.00,10000.00,2025-10-31 COMUNICACION CELULAR S A  COMCEL S A.xml,2026-01-10 12:23:03.105037
281,2025-11-02,901321683,VELOCITY FULLCOMMERCE S.A.S,FEMC442588,262350.00,0.00,262350.00,2025-11-02 VELOCITY FULLCOMMERCE SAS.xml,2026-01-10 12:23:03.118442
282,2025-11-03,890904478,COOPERATIVA COLANTA,145E94059,440626.00,675.00,441371.00,2025-11-03 COOPERATIVA COLANTA.xml,2026-01-10 12:23:03.132206
283,2025-11-04,900219834,F2X S.A.S.,FLYP8731253,3739.51,710.49,4450.00,2025-11-04 F2X SAS.xml,2026-01-10 12:23:03.145096
284,2025-11-05,900036188,PLANTAS DEL TAMBO S.A.S.,FE37769,188400.00,0.00,188400.00,2025-11-05 PLANTAS DEL TAMBO SAS.xml,2026-01-10 12:23:03.157877
285,2025-11-10,860026182,ALLIANZ SEGUROS S A,MED163929,0.00,0.00,0.00,2025-11-10 ALLIANZ SEGUROS S A.xml,2026-01-10 12:23:03.170097
286,2025-11-11,901739073,INVERSIONES RAMEJ S.A.S,EPOS197459,142400.00,0.00,142400.00,2025-11-11 INVERSIONES RAMEJ SAS.xml,2026-01-10 12:23:03.184022
287,2025-11-13,890904478,COOPERATIVA COLANTA,145E95238,134173.00,2147.00,146150.00,2025-11-13 COOPERATIVA COLANTA.xml,2026-01-10 12:23:03.198046
288,2025-11-17,901739073,INVERSIONES RAMEJ S.A.S,EPOS199646,30600.00,0.00,30600.00,2025-11-17 INVERSIONES RAMEJ SAS.xml,2026-01-10 12:23:03.211196
289,2025-11-26,900276962,D1 S A S,G5R476932,44663.10,5276.89,49939.99,2025-11-26 D1 S A S.xml,2026-01-10 12:23:03.223783
290,2025-11-27,901739073,INVERSIONES RAMEJ S.A.S,EPOS203225,146700.00,0.00,146700.00,2025-11-27 INVERSIONES RAMEJ SAS.xml,2026-01-10 12:23:03.237081
291,2025-11-29,900276962,D1 S A S,G5R477442,122649.72,11374.27,149249.99,2025-11-29 D1 S A S.xml,2026-01-10 12:23:03.250969
292,2025-12-06,900276962,D1 S A S,G5R478487,203801.76,11816.24,245150.00,2025-12-06 D1 S A S.xml,2026-01-10 12:23:03.265706
293,2025-12-08,900219834,F2X S.A.S.,DEFL72315450,12900.00,0.00,12900.00,2025-12-08 F2X SAS.xml,2026-01-10 12:23:03.278781
294,2025-12-09,900219834,F2X S.A.S.,DEFL72399928,12900.00,0.00,12900.00,2025-12-09 F2X SAS.xml,2026-01-10 12:23:03.291101
295,2025-12-11,901739073,INVERSIONES RAMEJ S.A.S,EPOS208867,153700.00,0.00,153700.00,2025-12-11 INVERSIONES RAMEJ SAS.xml,2026-01-10 12:23:03.30432
296,2025-12-12,901739073,INVERSIONES RAMEJ S.A.S,EPOS209147,70700.00,0.00,70700.00,2025-12-12 INVERSIONES RAMEJ SAS.xml,2026-01-10 12:23:03.318381
297,2025-12-13,900276962,D1 S A S,G5R479986,112428.35,6701.65,119130.00,2025-12-13 D1 S A S.xml,2026-01-10 12:23:03.33683
298,2025-12-15,900036188,PLANTAS DEL TAMBO S.A.S.,FE38519,239600.00,0.00,239600.00,2025-12-15 PLANTAS DEL TAMBO SAS.xml,2026-01-10 12:23:03.350657
299,2025-12-16,901010131,CIUDAD RENOVABLE S.A.S.,FEV546,38060963.28,1939036.72,40000000.00,2025-12-16 CIUDAD RENOVABLE SAS.xml,2026-01-10 12:23:03.364472
300,2025-12-16,900219834,F2X S.A.S.,DEFL74041029,25000.00,0.00,25000.00,2025-12-16 F2X SAS.xml,2026-01-10 12:23:03.378425
301,2025-12-20,900276962,D1 S A S,G6R497518,63129.58,6830.42,69960.00,2025-12-20 D1 S A S.xml,2026-01-10 12:23:03.392059
302,2025-12-21,900276962,D1 S A S,G5R395944,101368.07,3641.93,105010.00,2025-12-21 D1 S A S.xml,2026-01-10 12:23:03.40584
303,2025-12-22,890916269,ESPUMAS PLASTICAS S.A.S,FEE495767,324118.00,61582.00,385700.00,2025-12-22 ESPUMAS PLASTICAS SAS.xml,2026-01-10 12:23:03.419982
304,2025-12-24,860026182,ALLIANZ SEGUROS S A,MED741275,2195163.00,417081.00,2612244.00,2025-12-24 ALLIANZ SEGUROS S A.xml,2026-01-10 12:23:03.433231
305,2025-12-24,900219834,F2X S.A.S.,DEFL75713891,12900.00,0.00,12900.00,2025-12-24 F2X SAS.xml,2026-01-10 12:23:03.446498
306,2025-12-26,900276962,D1 S A S,G5R482071,34289.24,1350.76,35640.00,2025-12-26 D1 S A S.xml,2026-01-10 12:23:03.459426
307,2025-12-26,900219834,F2X S.A.S.,DEFL76126192,12900.00,0.00,12900.00,2025-12-26 F2X SAS.xml,2026-01-10 12:23:03.472484
308,2025-12-26,900319753,PRICESMART COLOMBIA S.A.S.,COFE230851,539892.00,36971.00,576864.00,2025-12-26 PRICESMART COLOMBIA SAS.xml,2026-01-10 12:23:03.487627
